ID,Year,State,Capacity,Quantity,Ratio,CapOther,Entered,Exited
NYME12414,1987,NYME,693.5,580,0.836337419,3501.81,FALSE,FALSE
NYME12415,1987,NYME,657,558,0.849315068,3538.31,FALSE,TRUE
NYME12801,1987,NYME,602.25,500,0.830220008,3593.06,FALSE,FALSE
NYME4861,1988,NYME,492.75,419,0.850329782,3666.79,FALSE,FALSE
NYME12143,1988,NYME,1752,1502,0.857305936,2407.54,FALSE,FALSE
NYME12801,1988,NYME,584,506,0.866438356,3575.54,FALSE,FALSE
NYME12414,1988,NYME,673.79,563,0.835571914,3485.75,FALSE,FALSE
NYME12415,1988,NYME,657,558,0.849315068,3502.54,FALSE,TRUE
NYME4861,1989,NYME,503.7,428,0.84971213,3686.5,FALSE,FALSE
NYME12143,1989,NYME,1825,1706,0.934794521,2365.2,FALSE,FALSE
NYME12801,1989,NYME,547.5,458,0.83652968,3642.7,FALSE,FALSE
NYME12414,1989,NYME,657,567,0.863013699,3533.2,FALSE,FALSE
NYME12415,1989,NYME,657,558,0.849315068,3533.2,FALSE,TRUE
NYME4861,1990,NYME,503.7,455,0.903315466,3674.82,FALSE,FALSE
NYME12143,1990,NYME,1803.1,1532,0.849647829,2375.42,FALSE,FALSE
NYME12801,1990,NYME,602.25,495,0.821917808,3576.27,FALSE,FALSE
NYME12414,1990,NYME,612.47,512,0.835959312,3566.05,FALSE,FALSE
NYME12415,1990,NYME,657,558,0.849315068,3521.52,FALSE,TRUE
NYME4861,1991,NYME,429.97,389,0.904714282,3734.68,FALSE,FALSE
NYME12143,1991,NYME,1848.36,1570,0.849401632,2316.29,FALSE,FALSE
NYME12801,1991,NYME,613.2,501,0.81702544,3551.45,FALSE,FALSE
NYME12414,1991,NYME,616.12,515,0.835876128,3548.53,FALSE,FALSE
NYME12415,1991,NYME,657,558,0.849315068,3507.65,FALSE,TRUE
NYME4861,1992,NYME,492.75,432,0.876712329,3785.415,FALSE,FALSE
NYME12143,1992,NYME,1891.795,1601,0.846286199,2386.37,FALSE,FALSE
NYME12801,1992,NYME,620.5,507,0.817082998,3657.665,FALSE,FALSE
NYME12414,1992,NYME,616.12,515,0.835876128,3662.045,FALSE,FALSE
NYME12415,1992,NYME,657,558,0.849315068,3621.165,FALSE,TRUE
NYME4861,1993,NYME,492.75,432,0.876712329,3913.53,FALSE,FALSE
NYME12143,1993,NYME,1924.28,1708,0.887604714,2482,FALSE,FALSE
NYME12801,1993,NYME,620.5,507,0.817082998,3785.78,FALSE,FALSE
NYME12414,1993,NYME,711.75,595,0.835967685,3694.53,FALSE,FALSE
NYME12415,1993,NYME,657,558,0.849315068,3749.28,FALSE,TRUE
NYME4861,1994,NYME,446.76,392,0.877428597,3007.235,FALSE,FALSE
NYME12143,1994,NYME,1798.72,1596,0.887297634,1655.275,FALSE,FALSE
NYME12801,1994,NYME,562.83,463,0.822628502,2891.165,FALSE,FALSE
NYME12414,1994,NYME,645.685,544,0.842516088,2808.31,FALSE,FALSE
NYME4861,1995,NYME,446.76,392,0.877428597,3007.235,FALSE,FALSE
NYME12143,1995,NYME,1798.72,1596,0.887297634,1655.275,FALSE,FALSE
NYME12801,1995,NYME,562.83,463,0.822628502,2891.165,FALSE,FALSE
NYME12414,1995,NYME,645.685,544,0.842516088,2808.31,FALSE,FALSE
NYME4861,1996,NYME,446.76,392,0.877428597,3005.775,FALSE,FALSE
NYME12143,1996,NYME,1747.62,1538,0.880054016,1704.915,FALSE,FALSE
NYME12801,1996,NYME,562.83,463,0.822628502,2889.705,FALSE,FALSE
NYME12414,1996,NYME,695.325,598,0.860029483,2757.21,FALSE,FALSE
NYME4861,1997,NYME,446.76,392,0.877428597,3052.495,FALSE,FALSE
NYME12143,1997,NYME,1827.555,1655,0.905581501,1671.7,FALSE,FALSE
NYME12801,1997,NYME,562.83,478,0.849279534,2936.425,FALSE,FALSE
NYME12414,1997,NYME,662.11,553,0.835208651,2837.145,FALSE,FALSE
NYME4861,1998,NYME,446.76,392,0.877428597,3134.62,FALSE,FALSE
NYME12143,1998,NYME,1887.05,1711,0.906706235,1694.33,FALSE,FALSE
NYME12801,1998,NYME,579.255,492,0.849366859,3002.125,FALSE,FALSE
NYME12414,1998,NYME,668.315,542,0.810994815,2913.065,FALSE,FALSE
OH43735,1980,OH,693.5,605,0.872386446,1897.635,FALSE,TRUE
OH45879,1980,OH,496.4,474,0.954875101,2094.735,FALSE,FALSE
OH45659,1980,OH,275.21,245,0.890229279,2315.925,FALSE,TRUE
OH44652,1980,OH,310.25,269,0.867042707,2280.885,FALSE,TRUE
OH45324,1980,OH,815.775,693,0.849498943,1775.36,FALSE,FALSE
OH43735,1981,OH,730,650,0.890410959,2117.73,FALSE,TRUE
OH45879,1981,OH,490.56,460,0.937703849,2357.17,FALSE,FALSE
OH45659,1981,OH,277.4,255,0.91925018,2570.33,FALSE,TRUE
OH44652,1981,OH,237.25,208,0.876712329,2610.48,FALSE,TRUE
OH44600,1981,OH,296.745,261,0.879543042,2550.985,TRUE,TRUE
OH45324,1981,OH,815.775,693,0.849498943,2031.955,FALSE,FALSE
OH43735,1982,OH,664.3,601,0.904711727,2158.975,FALSE,TRUE
OH45879,1982,OH,551.15,496,0.899936496,2272.125,FALSE,FALSE
OH45659,1982,OH,281.05,253,0.900195695,2542.225,FALSE,TRUE
OH44652,1982,OH,237.25,208,0.876712329,2586.025,FALSE,TRUE
OH44600,1982,OH,273.75,228,0.832876712,2549.525,TRUE,TRUE
OH45324,1982,OH,815.775,693,0.849498943,2007.5,FALSE,FALSE
OH43735,1983,OH,675.25,592,0.876712329,2158.975,FALSE,TRUE
OH45879,1983,OH,551.15,496,0.899936496,2283.075,FALSE,FALSE
OH45659,1983,OH,281.05,253,0.900195695,2553.175,FALSE,TRUE
OH44652,1983,OH,237.25,200,0.842992624,2596.975,FALSE,TRUE
OH44600,1983,OH,273.75,225,0.821917808,2560.475,TRUE,TRUE
OH45324,1983,OH,815.775,693,0.849498943,2018.45,FALSE,FALSE
OH45879,1984,OH,551.15,496,0.899936496,2137.075,FALSE,FALSE
OH45659,1984,OH,281.05,253,0.900195695,2407.175,FALSE,TRUE
OH44652,1984,OH,237.25,208,0.876712329,2450.975,FALSE,TRUE
OH44600,1984,OH,273.75,228,0.832876712,2414.475,TRUE,TRUE
OH43735,1984,OH,675.25,592,0.876712329,2012.975,FALSE,TRUE
OH45324,1984,OH,669.775,569,0.849539024,2018.45,FALSE,FALSE
OH45879,1985,OH,551.15,496,0.899936496,2137.075,FALSE,FALSE
OH45659,1985,OH,281.05,253,0.900195695,2407.175,FALSE,TRUE
OH44652,1985,OH,237.25,208,0.876712329,2450.975,FALSE,TRUE
OH44600,1985,OH,273.75,228,0.832876712,2414.475,TRUE,TRUE
OH43735,1985,OH,675.25,592,0.876712329,2012.975,FALSE,TRUE
OH45324,1985,OH,669.775,569,0.849539024,2018.45,FALSE,FALSE
OH44652,1986,OH,237.25,208,0.876712329,2443.675,FALSE,TRUE
OH44600,1986,OH,273.75,228,0.832876712,2407.175,TRUE,TRUE
OH43735,1986,OH,675.25,592,0.876712329,2005.675,FALSE,TRUE
OH45879,1986,OH,543.85,490,0.900983727,2137.075,FALSE,FALSE
OH45659,1986,OH,281.05,253,0.900195695,2399.875,FALSE,TRUE
OH45324,1986,OH,669.775,569,0.849539024,2011.15,FALSE,FALSE
OH43735,1987,OH,693.5,608,0.876712329,1536.65,FALSE,TRUE
OH45879,1987,OH,543.85,490,0.900983727,1686.3,FALSE,FALSE
OH45659,1987,OH,273.75,229,0.83652968,1956.4,FALSE,TRUE
OH45324,1987,OH,719.05,611,0.849732286,1511.1,FALSE,FALSE
OH43735,1988,OH,657,603,0.917808219,1262.9,FALSE,TRUE
OH45879,1988,OH,543.85,490,0.900983727,1376.05,FALSE,FALSE
OH45324,1988,OH,719.05,611,0.849732286,1200.85,FALSE,FALSE
OH43735,1989,OH,657,603,0.917808219,1262.9,FALSE,TRUE
OH45879,1989,OH,543.85,490,0.900983727,1376.05,FALSE,FALSE
OH45324,1989,OH,719.05,611,0.849732286,1200.85,FALSE,FALSE
OH43735,1990,OH,730,603,0.826027397,1208.515,FALSE,TRUE
OH45879,1990,OH,543.85,490,0.900983727,1394.665,FALSE,FALSE
OH45324,1990,OH,664.665,610,0.917755561,1273.85,FALSE,FALSE
OH43735,1991,OH,730,610,0.835616438,1212.895,FALSE,TRUE
OH45879,1991,OH,543.12,488,0.898512299,1399.775,FALSE,FALSE
OH45324,1991,OH,669.775,615,0.918218805,1273.12,FALSE,FALSE
OH43735,1992,OH,730,610,0.835616438,1212.895,FALSE,TRUE
OH45879,1992,OH,543.12,488,0.898512299,1399.775,FALSE,FALSE
OH45324,1992,OH,669.775,606,0.904781456,1273.12,FALSE,FALSE
OH45879,1993,OH,525.6,482,0.917047184,669.775,FALSE,FALSE
OH45324,1993,OH,669.775,600,0.895823224,525.6,FALSE,FALSE
OH45879,1994,OH,476.69,438,0.918836141,607.36,FALSE,FALSE
OH45324,1994,OH,607.36,544,0.895679663,476.69,FALSE,FALSE
OH45879,1995,OH,492.75,432,0.876712329,607.36,FALSE,FALSE
OH45324,1995,OH,607.36,544,0.895679663,492.75,FALSE,FALSE
OH45879,1996,OH,492.75,455,0.923389143,607.36,FALSE,FALSE
OH45324,1996,OH,607.36,544,0.895679663,492.75,FALSE,FALSE
OH45879,1997,OH,456.98,432,0.945336776,707.735,FALSE,FALSE
OH45324,1997,OH,707.735,621,0.877447067,456.98,FALSE,FALSE
OH45879,1998,OH,539.835,510,0.944733113,695.325,FALSE,FALSE
OH45324,1998,OH,695.325,594,0.854276777,539.835,FALSE,FALSE
PA18064,1980,PA,1204.5,964,0.800332088,6975.88,FALSE,FALSE
PA18083,1980,PA,803,700,0.871731009,7377.38,FALSE,FALSE
PA18014,1980,PA,660.65,581,0.879436918,7519.73,FALSE,FALSE
PA180640,1980,PA,733.65,658,0.896885436,7446.73,FALSE,FALSE
PA16112,1980,PA,623.42,547,0.877418113,7556.96,FALSE,FALSE
PA15225,1980,PA,437.27,376,0.859880623,7743.11,FALSE,FALSE
PA18067,1980,PA,438.73,413,0.941353452,7741.65,FALSE,TRUE
PA16157,1980,PA,681.09,578,0.848639681,7499.29,FALSE,FALSE
PA17404,1980,PA,438,373,0.851598174,7742.38,FALSE,TRUE
PA19510,1980,PA,963.6,832,0.863428809,7216.78,FALSE,FALSE
PA16023,1980,PA,329.96,298,0.903139775,7850.42,FALSE,FALSE
PA18052,1980,PA,866.51,765,0.8828519,7313.87,FALSE,FALSE
PA18064,1981,PA,1241,986,0.794520548,6646.285,FALSE,FALSE
PA18052,1981,PA,865.05,763,0.88202994,7022.235,FALSE,FALSE
PA18083,1981,PA,788.4,700,0.887874176,7098.885,FALSE,FALSE
PA18014,1981,PA,660.65,581,0.879436918,7226.635,FALSE,FALSE
PA180640,1981,PA,733.65,658,0.896885436,7153.635,FALSE,FALSE
PA16112,1981,PA,623.42,538,0.862981618,7263.865,FALSE,FALSE
PA15225,1981,PA,442.745,370,0.835695491,7444.54,FALSE,FALSE
PA18067,1981,PA,438.73,404,0.920839696,7448.555,FALSE,TRUE
PA16157,1981,PA,801.54,713,0.88953764,7085.745,FALSE,FALSE
PA19510,1981,PA,963.6,832,0.863428809,6923.685,FALSE,FALSE
PA16023,1981,PA,328.5,298,0.907153729,7558.785,FALSE,FALSE
PA16023,1982,PA,292,248,0.849315068,6258.29,FALSE,FALSE
PA18064,1982,PA,1222.75,972,0.794929462,5327.54,FALSE,FALSE
PA18052,1982,PA,865.05,764,0.883185943,5685.24,FALSE,FALSE
PA18083,1982,PA,704.45,593,0.841791469,5845.84,FALSE,FALSE
PA18014,1982,PA,660.65,581,0.879436918,5889.64,FALSE,FALSE
PA180640,1982,PA,733.65,658,0.896885436,5816.64,FALSE,FALSE
PA15225,1982,PA,438,366,0.835616438,6112.29,FALSE,FALSE
PA16157,1982,PA,801.54,713,0.88953764,5748.75,FALSE,FALSE
PA19510,1982,PA,832.2,824,0.990146599,5718.09,FALSE,FALSE
PA16023,1983,PA,350.4,254,0.724885845,7078.08,FALSE,FALSE
PA18064,1983,PA,1222.75,972,0.794929462,6205.73,FALSE,FALSE
PA18052,1983,PA,865.05,760,0.878561933,6563.43,FALSE,FALSE
PA18083,1983,PA,686.2,519,0.75633926,6742.28,FALSE,FALSE
PA18014,1983,PA,660.65,581,0.879436918,6767.83,FALSE,FALSE
PA180640,1983,PA,693.5,623,0.898341745,6734.98,FALSE,FALSE
PA15225,1983,PA,438,360,0.821917808,6990.48,FALSE,FALSE
PA16157,1983,PA,814.68,725,0.889919969,6613.8,FALSE,FALSE
PA19510,1983,PA,967.25,832,0.860170587,6461.23,FALSE,FALSE
PA16112,1983,PA,730,610,0.835616438,6698.48,FALSE,FALSE
PA16023,1984,PA,306.6,222,0.72407045,7078.08,FALSE,FALSE
PA18064,1984,PA,1222.75,972,0.794929462,6161.93,FALSE,FALSE
PA18052,1984,PA,865.05,760,0.878561933,6519.63,FALSE,FALSE
PA18083,1984,PA,686.2,519,0.75633926,6698.48,FALSE,FALSE
PA18014,1984,PA,660.65,581,0.879436918,6724.03,FALSE,FALSE
PA180640,1984,PA,693.5,623,0.898341745,6691.18,FALSE,FALSE
PA15225,1984,PA,438,360,0.821917808,6946.68,FALSE,FALSE
PA16157,1984,PA,814.68,725,0.889919969,6570,FALSE,FALSE
PA19510,1984,PA,967.25,832,0.860170587,6417.43,FALSE,FALSE
PA16112,1984,PA,730,610,0.835616438,6654.68,FALSE,FALSE
PA19510,1985,PA,967.25,832,0.860170587,6439.33,FALSE,FALSE
PA16023,1985,PA,328.5,302,0.919330289,7078.08,FALSE,FALSE
PA18064,1985,PA,1222.75,972,0.794929462,6183.83,FALSE,FALSE
PA18052,1985,PA,865.05,760,0.878561933,6541.53,FALSE,FALSE
PA18083,1985,PA,686.2,519,0.75633926,6720.38,FALSE,FALSE
PA18014,1985,PA,660.65,581,0.879436918,6745.93,FALSE,FALSE
PA180640,1985,PA,693.5,623,0.898341745,6713.08,FALSE,FALSE
PA15225,1985,PA,438,360,0.821917808,6968.58,FALSE,FALSE
PA16157,1985,PA,814.68,725,0.889919969,6591.9,FALSE,FALSE
PA16112,1985,PA,730,610,0.835616438,6676.58,FALSE,FALSE
PA19510,1986,PA,967.25,832,0.860170587,6498.46,FALSE,FALSE
PA16023,1986,PA,328.5,302,0.919330289,7137.21,FALSE,FALSE
PA16112,1986,PA,730,610,0.835616438,6735.71,FALSE,FALSE
PA18064,1986,PA,1222.75,971,0.794111634,6242.96,FALSE,FALSE
PA18083,1986,PA,721.97,609,0.843525354,6743.74,FALSE,FALSE
PA18014,1986,PA,684.01,602,0.880104092,6781.7,FALSE,FALSE
PA18052,1986,PA,865.05,760,0.878561933,6600.66,FALSE,FALSE
PA180640,1986,PA,693.5,623,0.898341745,6772.21,FALSE,FALSE
PA15225,1986,PA,438,360,0.821917808,7027.71,FALSE,FALSE
PA16157,1986,PA,814.68,725,0.889919969,6651.03,FALSE,FALSE
PA19510,1987,PA,1168,976,0.835616438,6442.25,FALSE,FALSE
PA16023,1987,PA,345.29,332,0.961510614,7264.96,FALSE,FALSE
PA16112,1987,PA,657,576,0.876712329,6953.25,FALSE,FALSE
PA18064,1987,PA,1222.75,971,0.794111634,6387.5,FALSE,FALSE
PA18083,1987,PA,721.97,609,0.843525354,6888.28,FALSE,FALSE
PA18014,1987,PA,684.01,602,0.880104092,6926.24,FALSE,FALSE
PA18052,1987,PA,865.05,760,0.878561933,6745.2,FALSE,FALSE
PA180640,1987,PA,693.5,623,0.898341745,6916.75,FALSE,FALSE
PA15225,1987,PA,438,360,0.821917808,7172.25,FALSE,FALSE
PA16157,1987,PA,814.68,703,0.862915501,6795.57,FALSE,FALSE
PA19510,1988,PA,1098.65,872,0.793701361,6469.99,FALSE,FALSE
PA16023,1988,PA,372.3,312,0.838033844,7196.34,FALSE,FALSE
PA16112,1988,PA,638.75,586,0.91741683,6929.89,FALSE,FALSE
PA18064,1988,PA,1222.75,972,0.794929462,6345.89,FALSE,FALSE
PA18083,1988,PA,737.3,616,0.835480808,6831.34,FALSE,FALSE
PA18014,1988,PA,684.01,602,0.880104092,6884.63,FALSE,FALSE
PA15225,1988,PA,441.65,375,0.849088645,7126.99,FALSE,FALSE
PA18052,1988,PA,865.05,760,0.878561933,6703.59,FALSE,FALSE
PA180640,1988,PA,693.5,623,0.898341745,6875.14,FALSE,FALSE
PA16157,1988,PA,814.68,703,0.862915501,6753.96,FALSE,FALSE
PA19510,1989,PA,1095,946,0.863926941,6489.7,FALSE,FALSE
PA16023,1989,PA,372.3,312,0.838033844,7212.4,FALSE,FALSE
PA16112,1989,PA,675.25,555,0.821917808,6909.45,FALSE,FALSE
PA18064,1989,PA,1222.75,972,0.794929462,6361.95,FALSE,FALSE
PA18083,1989,PA,737.3,536,0.726976807,6847.4,FALSE,FALSE
PA18014,1989,PA,684.01,602,0.880104092,6900.69,FALSE,FALSE
PA15225,1989,PA,423.4,360,0.850259802,7161.3,FALSE,FALSE
PA18052,1989,PA,865.05,760,0.878561933,6719.65,FALSE,FALSE
PA180640,1989,PA,694.96,627,0.902210199,6889.74,FALSE,FALSE
PA16157,1989,PA,814.68,703,0.862915501,6770.02,FALSE,FALSE
PA19510,1990,PA,1095,930,0.849315068,6511.965,FALSE,FALSE
PA16023,1990,PA,372.3,310,0.832661832,7234.665,FALSE,FALSE
PA16112,1990,PA,602.25,536,0.889995849,7004.715,FALSE,FALSE
PA18064,1990,PA,1277.5,963,0.753816047,6329.465,FALSE,FALSE
PA18083,1990,PA,773.8,723,0.934349961,6833.165,FALSE,FALSE
PA18014,1990,PA,684.01,602,0.880104092,6922.955,FALSE,FALSE
PA15225,1990,PA,428.875,394,0.9186826,7178.09,FALSE,FALSE
PA18052,1990,PA,865.05,760,0.878561933,6741.915,FALSE,FALSE
PA180640,1990,PA,693.5,623,0.898341745,6913.465,FALSE,FALSE
PA16157,1990,PA,814.68,703,0.862915501,6792.285,FALSE,FALSE
PA19510,1991,PA,1095,900,0.821917808,6976.975,FALSE,FALSE
PA16023,1991,PA,372.3,324,0.870265915,7699.675,FALSE,FALSE
PA16112,1991,PA,646.05,585,0.90550267,7425.925,FALSE,FALSE
PA18064,1991,PA,1485.55,1180,0.794318603,6586.425,FALSE,FALSE
PA18014,1991,PA,684.01,602,0.880104092,7387.965,FALSE,FALSE
PA15225,1991,PA,456.25,413,0.905205479,7615.725,FALSE,FALSE
PA18052,1991,PA,965.425,873,0.904264961,7106.55,FALSE,FALSE
PA180640,1991,PA,694.96,627,0.902210199,7377.015,FALSE,FALSE
PA16157,1991,PA,814.68,703,0.862915501,7257.295,FALSE,FALSE
PA18083,1991,PA,857.75,752,0.876712329,7214.225,FALSE,FALSE
PA19510,1992,PA,1095,900,0.821917808,6976.975,FALSE,FALSE
PA16023,1992,PA,372.3,324,0.870265915,7699.675,FALSE,FALSE
PA16112,1992,PA,646.05,585,0.90550267,7425.925,FALSE,FALSE
PA18064,1992,PA,1485.55,1111,0.747871159,6586.425,FALSE,FALSE
PA18014,1992,PA,684.01,602,0.880104092,7387.965,FALSE,FALSE
PA15225,1992,PA,456.25,385,0.843835616,7615.725,FALSE,FALSE
PA18052,1992,PA,965.425,873,0.904264961,7106.55,FALSE,FALSE
PA180640,1992,PA,694.96,627,0.902210199,7377.015,FALSE,FALSE
PA16157,1992,PA,814.68,703,0.862915501,7257.295,FALSE,FALSE
PA18083,1992,PA,857.75,752,0.876712329,7214.225,FALSE,FALSE
PA19510,1993,PA,1095,930,0.849315068,7169.33,FALSE,FALSE
PA16023,1993,PA,372.3,326,0.875637926,7892.03,FALSE,FALSE
PA16112,1993,PA,646.05,585,0.90550267,7618.28,FALSE,FALSE
PA18064,1993,PA,1485.55,1176,0.791625997,6778.78,FALSE,FALSE
PA18014,1993,PA,684.01,602,0.880104092,7580.32,FALSE,FALSE
PA15225,1993,PA,456.25,385,0.843835616,7808.08,FALSE,FALSE
PA18052,1993,PA,965.425,873,0.904264961,7298.905,FALSE,FALSE
PA180640,1993,PA,694.96,627,0.902210199,7569.37,FALSE,FALSE
PA16157,1993,PA,814.68,703,0.862915501,7449.65,FALSE,FALSE
PA18083,1993,PA,1050.105,926,0.88181658,7214.225,FALSE,FALSE
PA19510,1994,PA,993.53,844,0.849496241,6480.575,FALSE,FALSE
PA16023,1994,PA,337.99,294,0.86984822,7136.115,FALSE,FALSE
PA16112,1994,PA,585.825,497,0.848376222,6888.28,FALSE,FALSE
PA18064,1994,PA,1347.215,1067,0.792004246,6126.89,FALSE,FALSE
PA18014,1994,PA,620.5,546,0.879935536,6853.605,FALSE,FALSE
PA15225,1994,PA,413.91,349,0.843178469,7060.195,FALSE,FALSE
PA18052,1994,PA,876,791,0.902968037,6598.105,FALSE,FALSE
PA180640,1994,PA,629.99,569,0.90318894,6844.115,FALSE,FALSE
PA16157,1994,PA,738.76,638,0.863609291,6735.345,FALSE,FALSE
PA18083,1994,PA,930.385,828,0.889954159,6543.72,FALSE,FALSE
PA19510,1995,PA,993.53,844,0.849496241,6510.14,FALSE,FALSE
PA16023,1995,PA,337.99,294,0.86984822,7165.68,FALSE,FALSE
PA16112,1995,PA,609.55,518,0.849807235,6894.12,FALSE,FALSE
PA18064,1995,PA,635.83,530,0.833556139,6867.84,FALSE,FALSE
PA180640,1995,PA,1347.215,1067,0.792004246,6156.455,FALSE,FALSE
PA18014,1995,PA,620.5,546,0.879935536,6883.17,FALSE,FALSE
PA15225,1995,PA,413.91,349,0.843178469,7089.76,FALSE,FALSE
PA18052,1995,PA,876,791,0.902968037,6627.67,FALSE,FALSE
PA16157,1995,PA,738.76,638,0.863609291,6764.91,FALSE,FALSE
PA18083,1995,PA,930.385,828,0.889954159,6573.285,FALSE,FALSE
PA19510,1996,PA,959.95,862,0.897963436,6458.31,FALSE,FALSE
PA16023,1996,PA,337.99,294,0.86984822,7080.27,FALSE,FALSE
PA16112,1996,PA,609.55,523,0.858010007,6808.71,FALSE,FALSE
PA18064,1996,PA,635.83,530,0.833556139,6782.43,FALSE,FALSE
PA180640,1996,PA,1347.215,1067,0.792004246,6071.045,FALSE,FALSE
PA18014,1996,PA,620.5,546,0.879935536,6797.76,FALSE,FALSE
PA15225,1996,PA,413.91,349,0.843178469,7004.35,FALSE,FALSE
PA18052,1996,PA,876,791,0.902968037,6542.26,FALSE,FALSE
PA16157,1996,PA,686.93,612,0.890920472,6731.33,FALSE,FALSE
PA18083,1996,PA,930.385,828,0.889954159,6487.875,FALSE,FALSE
PA19510,1997,PA,959.95,862,0.897963436,6580.585,FALSE,FALSE
PA16023,1997,PA,337.99,294,0.86984822,7202.545,FALSE,FALSE
PA16112,1997,PA,628.895,534,0.849108357,6911.64,FALSE,FALSE
PA18064,1997,PA,602.98,504,0.835848619,6937.555,FALSE,FALSE
PA180640,1997,PA,1373.86,1088,0.791929309,6166.675,FALSE,FALSE
PA18014,1997,PA,620.5,546,0.879935536,6920.035,FALSE,FALSE
PA15225,1997,PA,413.91,349,0.843178469,7126.625,FALSE,FALSE
PA18052,1997,PA,613.565,377,0.614441828,6926.97,FALSE,FALSE
PA180520,1997,PA,275.94,249,0.90237008,7264.595,TRUE,TRUE
PA16157,1997,PA,775.99,680,0.876299952,6764.545,FALSE,FALSE
PA18083,1997,PA,936.955,834,0.890117455,6603.58,FALSE,FALSE
PA19510,1998,PA,943.16,840,0.890623012,6732.06,FALSE,FALSE
PA16023,1998,PA,337.99,294,0.86984822,7337.23,FALSE,FALSE
PA16112,1998,PA,662.11,562,0.848801559,7013.11,FALSE,FALSE
PA18064,1998,PA,635.1,538,0.847110691,7040.12,FALSE,FALSE
PA180640,1998,PA,1456.715,1237,0.849170909,6218.505,FALSE,FALSE
PA18014,1998,PA,647.51,570,0.880295285,7027.71,FALSE,FALSE
PA15225,1998,PA,413.91,349,0.843178469,7261.31,FALSE,FALSE
PA18052,1998,PA,835.85,755,0.903272118,6839.37,FALSE,FALSE
PA16157,1998,PA,775.99,706,0.909805539,6899.23,FALSE,FALSE
PA18083,1998,PA,966.885,861,0.890488528,6708.335,FALSE,FALSE
SC29059,1980,SC,1183.695,1070,0.903949075,1644.325,FALSE,FALSE
SC29448,1980,SC,1038.425,790,0.760767508,1789.595,FALSE,FALSE
SC294480,1980,SC,605.9,564,0.930846674,2222.12,FALSE,FALSE
SC29059,1981,SC,1186.25,1056,0.890200211,1744.7,FALSE,FALSE
SC29448,1981,SC,1138.8,967,0.849139445,1792.15,FALSE,FALSE
SC294480,1981,SC,605.9,551,0.909390989,2325.05,FALSE,FALSE
SC29059,1982,SC,1168,1056,0.904109589,1591.4,FALSE,FALSE
SC29448,1982,SC,985.5,770,0.781329274,1773.9,FALSE,FALSE
SC294480,1982,SC,605.9,551,0.909390989,2153.5,FALSE,FALSE
SC29059,1983,SC,1168,1056,0.904109589,1554.9,FALSE,FALSE
SC29448,1983,SC,949,808,0.85142255,1773.9,FALSE,FALSE
SC294480,1983,SC,605.9,551,0.909390989,2117,FALSE,FALSE
SC29059,1984,SC,1168,1056,0.904109589,1649.8,FALSE,FALSE
SC29448,1984,SC,949,808,0.85142255,1868.8,FALSE,FALSE
SC294480,1984,SC,700.8,634,0.904680365,2117,FALSE,FALSE
SC29059,1985,SC,1168,1053,0.901541096,1789.23,FALSE,FALSE
SC29448,1985,SC,974.55,780,0.800369401,1982.68,FALSE,FALSE
SC294480,1985,SC,814.68,685,0.840820936,2142.55,FALSE,FALSE
SC29059,1986,SC,1168,1053,0.901541096,1624.615,FALSE,FALSE
SC29448,1986,SC,974.55,842,0.863988508,1818.065,FALSE,FALSE
SC294480,1986,SC,650.065,586,0.901448317,2142.55,FALSE,FALSE
SC29059,1987,SC,1168,1053,0.901541096,1668.05,FALSE,FALSE
SC29448,1987,SC,974.55,842,0.863988508,1861.5,FALSE,FALSE
SC294480,1987,SC,693.5,604,0.870944484,2142.55,FALSE,FALSE
SC29059,1988,SC,1168,1053,0.901541096,1769.52,FALSE,FALSE
SC29448,1988,SC,974.55,842,0.863988508,1962.97,FALSE,FALSE
SC294480,1988,SC,794.97,675,0.849088645,2142.55,FALSE,FALSE
SC29448,1989,SC,912.5,813,0.890958904,1925.375,FALSE,FALSE
SC294480,1989,SC,757.375,645,0.851625681,2080.5,FALSE,FALSE
SC29059,1989,SC,1168,1053,0.901541096,1669.875,FALSE,FALSE
SC29448,1990,SC,976.375,870,0.891051082,1939.975,FALSE,FALSE
SC294480,1990,SC,726.35,617,0.849452743,2190,FALSE,FALSE
SC29059,1990,SC,1213.625,1092,0.899783706,1702.725,FALSE,FALSE
SC29448,1991,SC,758.105,675,0.890377982,2359.725,FALSE,FALSE
SC294480,1991,SC,976.375,870,0.891051082,2141.455,FALSE,FALSE
SC29059,1991,SC,1383.35,1274,0.92095276,1734.48,FALSE,FALSE
SC29448,1992,SC,784.75,699,0.890729532,2162.625,FALSE,FALSE
SC294480,1992,SC,976.375,870,0.891051082,1971,FALSE,FALSE
SC29059,1992,SC,1186.25,1066,0.898630137,1761.125,FALSE,FALSE
SC29448,1993,SC,759.93,687,0.904030634,2162.625,FALSE,FALSE
SC294480,1993,SC,976.375,870,0.891051082,1946.18,FALSE,FALSE
SC29059,1993,SC,1186.25,1066,0.898630137,1736.305,FALSE,FALSE
SC29448,1994,SC,711.75,644,0.904812083,1961.875,FALSE,FALSE
SC294480,1994,SC,885.855,788,0.889536098,1787.77,FALSE,FALSE
SC29059,1994,SC,1076.02,967,0.898682181,1597.605,FALSE,FALSE
SC29448,1995,SC,711.75,644,0.904812083,1961.875,FALSE,FALSE
SC294480,1995,SC,885.855,788,0.889536098,1787.77,FALSE,FALSE
